שם ספר,TextSource,נתיב,RavMechaber,ForcedBookName,MixedDisplay,,PasukIndMode,UniqueId,,HiddenFromIndex,[Books\000_ACCESORIES\000_!WELLCOME.txt_תורת אמת],SearchInTitles,GroupId,שם הספר,LastLevelIndex,,SpecialTitle,FilesGotFrom,Comments,PutNewLinesAsIs,ChainFolderName,Haskamot,,CosmeticsType
משנה - מעשר שני,ר' פנחס ראובן שליט''א,Books\020_MISHNA\100_SEDER_ZRAIM\08_MAS_MAASER_SHENI\MZ_MEASER_SHENI_L1.txt,,משנה,0,,0,985,,0,,0,mishna_maaser_sheni,,2,,,,,1,1,,,
משנה - מעשר שני - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\100_SEDER_ZRAIM\08_MAS_MAASER_SHENI\MZ_MEASER_SHENI_L2.txt,,רע''ב,0,,0,986,,0,,0,mishna_maaser_sheni,,2,,,,,1,1,,,
משנה - מעשר שני - עיקר תוי''ט,ר' פנחס ראובן שליט''א,Books\020_MISHNA\100_SEDER_ZRAIM\08_MAS_MAASER_SHENI\MZ_MEASER_SHENI_L3.txt,,עיקר תוי''ט,0,,0,987,,0,,0,mishna_maaser_sheni,,2,,,,,1,1,,,
"משנה - מעשר שני - רמב""ם",ויקיטקסט,Books\020_MISHNA\100_SEDER_ZRAIM\08_MAS_MAASER_SHENI\MZ_MEASER_SHENI_L5.txt,,רמב''ם,0,,0,5012,,0,,1,,,0,,,,,1,1,,,
משנה מסכת מעשר שני,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\100_SEDER_ZRAIM\08_MAS_MAASER_SHENI\ZDebugMix.txt,,תצוגה משולבת,3,,0,1300,,0,,0,mishna_maaser_sheni,,2,,,,,0,1,,,
משנה - חלה,ר' פנחס ראובן שליט''א,Books\020_MISHNA\100_SEDER_ZRAIM\09_MAS_CHALA\MZ_HALA_L1.txt,,משנה,0,,0,988,,0,,0,mishna_hala,,2,,,,,1,1,,,
משנה - חלה - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\100_SEDER_ZRAIM\09_MAS_CHALA\MZ_HALA_L2.txt,,רע''ב,0,,0,989,,0,,0,mishna_hala,,2,,,,,1,1,,,
משנה - חלה - עיקר תוי''ט,ר' פנחס ראובן שליט''א,Books\020_MISHNA\100_SEDER_ZRAIM\09_MAS_CHALA\MZ_HALA_L3.txt,,עיקר תוי''ט,0,,0,990,,0,,0,mishna_hala,,2,,,,,1,1,,,
"משנה - חלה - רמב""ם",ויקיטקסט,Books\020_MISHNA\100_SEDER_ZRAIM\09_MAS_CHALA\MZ_HALA_L5.txt,,רמב''ם,0,,0,5013,,0,,1,,,0,,,,,1,1,,,
משנה מסכת חלה,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\100_SEDER_ZRAIM\09_MAS_CHALA\ZDebugMix.txt,,תצוגה משולבת,3,,0,1082,,0,,0,mishna_hala,,2,,,,,0,1,,,
משנה - ערלה,ר' פנחס ראובן שליט''א,Books\020_MISHNA\100_SEDER_ZRAIM\10_MAS_ORLA\MZ_ORLA_L1.txt,,משנה,0,,0,969,,0,,0,mishna_orla,,2,,,,,1,1,,,
משנה - ערלה - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\100_SEDER_ZRAIM\10_MAS_ORLA\MZ_ORLA_L2.txt,,רע''ב,0,,0,975,,0,,0,mishna_orla,,2,,,,,1,1,,,
משנה - ערלה - עיקר תוי''ט,ר' פנחס ראובן שליט''א,Books\020_MISHNA\100_SEDER_ZRAIM\10_MAS_ORLA\MZ_ORLA_L3.txt,,עיקר תוי''ט,0,,0,971,,0,,0,mishna_orla,,2,,,,,1,1,,,
"משנה - ערלה - רמב""ם",ויקיטקסט,Books\020_MISHNA\100_SEDER_ZRAIM\10_MAS_ORLA\MZ_ORLA_L5.txt,,רמב''ם,0,,0,5014,,0,,1,,,0,,,,,1,1,,,
משנה מסכת ערלה,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\100_SEDER_ZRAIM\10_MAS_ORLA\ZDebugMix.txt,,תצוגה משולבת,3,,0,1083,,0,,0,mishna_orla,,2,,,,,0,1,,,
משנה - ביכורים,ר' פנחס ראובן שליט''א,Books\020_MISHNA\100_SEDER_ZRAIM\11_MAS_BIKURIM\MZ_BIKURIM_L1.txt,,משנה,0,,0,963,,0,,0,mishnam_bikurim,,2,,,,,1,1,,,
משנה - ביכורים - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\100_SEDER_ZRAIM\11_MAS_BIKURIM\MZ_BIKURIM_L2.txt,,רע''ב,0,,0,967,,0,,1,mishnam_bikurim,,2,,,,,1,1,,,1
משנה - ביכורים - עיקר תוי''ט,ר' פנחס ראובן שליט''א,Books\020_MISHNA\100_SEDER_ZRAIM\11_MAS_BIKURIM\MZ_BIKURIM_L3.txt,,עיקר תוי''ט,0,,0,968,,0,,0,mishnam_bikurim,,2,,,,,1,1,,,
"משנה - ביכורים - רמב""ם",ויקיטקסט,Books\020_MISHNA\100_SEDER_ZRAIM\11_MAS_BIKURIM\MZ_BIKURIM_L5.txt,,רמב''ם,0,,0,5015,,0,,1,,,0,,,,,1,1,,,
משנה מסכת ביכורים,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\100_SEDER_ZRAIM\11_MAS_BIKURIM\ZDebugMix.txt,,תצוגה משולבת,3,,0,1084,,0,,0,mishnam_bikurim,,2,,,,,0,1,,,
משנה - שבת,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\12_MAS_SHABAT\MZ2-SHABAT_L1.txt,,משנה,0,,0,1049,,0,,0,mishna_shabat,,2,,,,,1,1,,,
משנה - שבת - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\12_MAS_SHABAT\MZ2-SHABAT_L2.txt,,רע''ב,0,,0,1050,,0,,0,mishna_shabat,,2,,,,,1,1,,,
משנה - שבת - עיקר תוי''ט,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\12_MAS_SHABAT\MZ2-SHABAT_L3.txt,,עיקר תוי''ט,0,,0,1051,,0,,0,mishna_shabat,,2,,,,,1,1,,,
"משנה - שבת - רמב""ם",ויקיטקסט,Books\020_MISHNA\101_SEDER_MOED\12_MAS_SHABAT\MZ2-SHABAT_L5.txt,,רמב''ם,0,,0,5016,,0,,1,,,0,,,,,1,1,,,
משנה מסכת שבת,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\101_SEDER_MOED\12_MAS_SHABAT\ZDebugMix.txt,,תצוגה משולבת,3,,0,1085,,0,,0,mishna_shabat,,2,,,,,0,1,,,
משנה - עירובין,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\13_MAS_ERUVIN\MZ2_ERUVIN_L1.txt,,משנה,0,,0,991,,0,,0,mishna_eruvin,,2,,,,,1,1,,,
משנה - עירובין - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\13_MAS_ERUVIN\MZ2_ERUVIN_L2.txt,,רע''ב,0,,0,992,,0,,1,mishna_eruvin,,2,,,,,1,1,,,1 #bp
משנה - עירובין - עיקר תוי''ט,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\13_MAS_ERUVIN\MZ2_ERUVIN_L3.txt,,עיקר תוי''ט,0,,0,993,,0,,0,mishna_eruvin,,2,,,,,1,1,,,
"משנה - עירובין - רמב""ם",ויקיטקסט,Books\020_MISHNA\101_SEDER_MOED\13_MAS_ERUVIN\MZ2_ERUVIN_L5.txt,,רמב''ם,0,,0,5017,,0,,1,,,0,,,,,1,1,,,
משנה מסכת עירובין,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\101_SEDER_MOED\13_MAS_ERUVIN\ZDebugMix.txt,,תצוגה משולבת,3,,0,1322,,0,,0,mishna_eruvin,,2,,,,,0,1,,,
משנה - פסחים,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\14_MAS_PSACHIM\MZ2_PSAIIM_L1.txt,,משנה,0,,0,994,,0,,0,mishna_psahim,,2,,,,,1,1,,,
משנה - פסחים - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\14_MAS_PSACHIM\MZ2_PSAIIM_L2.txt,,רע''ב,0,,0,995,,0,,0,mishna_psahim,,2,,,,,1,1,,,
משנה - פסחים - עיקר תוי''ט,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\14_MAS_PSACHIM\MZ2_PSAIIM_L3.txt,,עיקר תוי''ט,0,,0,996,,0,,0,mishna_psahim,,2,,,,,1,1,,,
"משנה - פסחים - רמב""ם",ויקיטקסט,Books\020_MISHNA\101_SEDER_MOED\14_MAS_PSACHIM\MZ2_PSAIIM_L5.txt,,רמב''ם,0,,0,5018,,0,,1,,,0,,,,,1,1,,,
משנה מסכת פסחים,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\101_SEDER_MOED\14_MAS_PSACHIM\ZDebugMix.txt,,תצוגה משולבת,3,,0,1321,,0,,0,mishna_psahim,,2,,,,,0,1,,,
משנה - שקלים,ר' פנחס ראובן שליטאאאאא,Books\020_MISHNA\101_SEDER_MOED\15_MAS_SHKALIM\MZ2-SHKALIM_L1.txt,,משנה,0,,0,1052,,0,,0,mishna_shkaim,,2,,,,,1,1,,,
משנה - שקלים - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\15_MAS_SHKALIM\MZ2-SHKALIM_L2.txt,,רע''ב,0,,0,1053,,0,,1,mishna_shkaim,,2,,,,,1,1,,,1 #bp
משנה - שקלים - עיקר תוי''ט,ר'</B></B> פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\15_MAS_SHKALIM\MZ2-SHKALIM_L3.txt,,עיקר תוי''ט,0,,0,1054,,0,,1,mishna_shkaim,,2,,,,,1,1,,,1 #bp
משנה מסכת שקלים,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\101_SEDER_MOED\15_MAS_SHKALIM\ZDebugMix.txt,,תצוגה משולבת,3,,0,1088,,0,,0,mishna_shkaim,,2,,,,,0,1,,,
משנה - יומא,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\16_MAS_YOMA\MZ2-YOMA_L1.txt,,משנה,0,,0,1064,,0,,0,mishna_yoma,,2,,,,,1,1,,,
משנה - יומא - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\16_MAS_YOMA\MZ2-YOMA_L2.txt,,רע''ב,0,,0,1065,,0,,1,mishna_yoma,,2,,,,,1,1,,,1 #bp
משנה - יומא - עיקר תוי''ט,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\16_MAS_YOMA\MZ2-YOMA_L3.txt,,עיקר תוי''ט,0,,0,1066,,0,,0,mishna_yoma,,2,,,,,1,1,,,
"משנה - יומא - רמב""ם",ויקיטקסט,Books\020_MISHNA\101_SEDER_MOED\16_MAS_YOMA\MZ2-YOMA_L5.txt,,רמב''ם,0,,0,5020,,0,,1,,,0,,,,,1,1,,,
משנה מסכת יומא,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\101_SEDER_MOED\16_MAS_YOMA\ZDebugMix.txt,,תצוגה משולבת,3,,0,1089,,0,,0,mishna_yoma,,2,,,,,0,1,,,
משנה - סוכה,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\17_MAS_SUCA\MZ2-SUCA_L1.txt,,משנה,0,,0,1110,,0,,0,mishna_suca,,2,,,,,1,1,,,
משנה - סוכה - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\17_MAS_SUCA\MZ2-SUCA_L2.txt,,רע''ב,0,,0,1111,,0,,0,mishna_suca,,2,,,,,1,1,,,
משנה - סוכה - עיקר תוי''ט,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\17_MAS_SUCA\MZ2-SUCA_L3.txt,,עיקר תוי''ט,0,,0,1112,,0,,0,mishna_suca,,2,,,,,1,1,,,
"משנה - סוכה - רמב""ם",ויקיטקסט,Books\020_MISHNA\101_SEDER_MOED\17_MAS_SUCA\MZ2-SUCA_L5.txt,,רמב''ם,0,,0,5021,,0,,1,,,0,,,,,1,1,,,
משנה מסכת סוכה,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\101_SEDER_MOED\17_MAS_SUCA\ZDebugMix.txt,,תצוגה משולבת,3,,0,1113,,0,,0,mishna_suca,,2,,,,,0,1,,,
משנה - ביצה,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\18_MAS_BEITSA\MZ2-BEITSA_L1.txt,,משנה,0,,0,1070,,0,,0,mishna_beitsa,,2,,,,,1,1,,,
משנה - ביצה - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\18_MAS_BEITSA\MZ2-BEITSA_L2.txt,,רע''ב,0,,0,1071,,0,,1,mishna_beitsa,,2,,,,,1,1,,,1 #bp
משנה - ביצה - עיקר תוי''ט,ר'</B> פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\18_MAS_BEITSA\MZ2-BEITSA_L3.txt,,עיקר תוי''ט,0,,0,1072,,0,,1,mishna_beitsa,,2,,,,,1,1,,,1 #bp
"משנה - ביצה - רמב""ם",ויקיטקסט,Books\020_MISHNA\101_SEDER_MOED\18_MAS_BEITSA\MZ2-BEITSA_L5.txt,,רמב''ם,0,,0,5022,,0,,1,,,0,,,,,1,1,,,
משנה מסכת ביצה,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\101_SEDER_MOED\18_MAS_BEITSA\ZDebugMix.txt,,תצוגה משולבת,3,,0,1073,,0,,0,mishna_beitsa,,2,,,,,0,1,,,
משנה - ראש השנה,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\19_MAS_ROSH\MZ2-ROSH HASHANA_L1.txt,,משנה,0,,0,1091,,0,,0,mishna_rosh_hashana,,2,,,,,1,1,,,
משנה - ראש השנה - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\19_MAS_ROSH\MZ2-ROSH HASHANA_L2.txt,,רע''ב,0,,0,1092,,0,,0,mishna_rosh_hashana,,2,,,,,1,1,,,
משנה - ראש השנה - עיקר תוי''ט,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\19_MAS_ROSH\MZ2-ROSH HASHANA_L3.txt,,עיקר תוי''ט,0,,0,1093,,0,,0,mishna_rosh_hashana,,2,,,,,1,1,,,
"משנה - ראש_השנה - רמב""ם",ויקיטקסט,Books\020_MISHNA\101_SEDER_MOED\19_MAS_ROSH\MZ2-ROSH HASHANA_L5.txt,,רמב''ם,0,,0,5023,,0,,1,,,0,,,,,1,1,,,
משנה מסכת ראש השנה,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\101_SEDER_MOED\19_MAS_ROSH\ZDebugMix.txt,,תצוגה משולבת,3,,0,1100,,0,,0,mishna_rosh_hashana,,2,,,,,0,1,,,
משנה - תענית,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\20_MAS_TAANIT\MZ2-TAANIT_L1.txt,,משנה,0,,0,1114,,0,,0,mishna_taanit,,2,,,,,1,1,,,
משנה - תענית - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\20_MAS_TAANIT\MZ2-TAANIT_L2.txt,,רע''ב,0,,0,1115,,0,,1,mishna_taanit,,2,,,,,1,1,,,1 #bp
משנה - תענית - עיקר תוי''ט,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\20_MAS_TAANIT\MZ2-TAANIT_L3.txt,,עיקר תוי''ט,0,,0,1116,,0,,0,mishna_taanit,,2,,,,,1,1,,,
"משנה - תענית - רמב""ם",ויקיטקסט,Books\020_MISHNA\101_SEDER_MOED\20_MAS_TAANIT\MZ2-TAANIT_L5.txt,,רמב''ם,0,,0,5024,,0,,1,,,0,,,,,1,1,,,
משנה מסכת תענית,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\101_SEDER_MOED\20_MAS_TAANIT\ZDebugMix.txt,,תצוגה משולבת,3,,0,1081,,0,,0,mishna_taanit,,2,,,,,0,1,,,
משנה - מגילה,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\21_MAS_MEGILA\MZ2-MEGILA_L1.txt,,משנה,0,,0,1094,,0,,0,mishna_megila,,2,,,,,1,1,,,
משנה - מגילה - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\21_MAS_MEGILA\MZ2-MEGILA_L2.txt,,רע''ב,0,,0,1095,,0,,0,mishna_megila,,2,,,,,1,1,,,
משנה - מגילה - עיקר תוי''ט,ר'</B> פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\21_MAS_MEGILA\MZ2-MEGILA_L3.txt,,עיקר תוי''ט,0,,0,1096,,0,,1,mishna_megila,,2,,,,,1,1,,,1 #bp
"משנה - מגילה - רמב""ם",ויקיטקסט,Books\020_MISHNA\101_SEDER_MOED\21_MAS_MEGILA\MZ2-MEGILA_L5.txt,,רמב''ם,0,,0,5025,,0,,1,,,0,,,,,1,1,,,
משנה מסכת מגילה,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\101_SEDER_MOED\21_MAS_MEGILA\ZDebugMix.txt,,תצוגה משולבת,3,,0,1101,,0,,0,mishna_megila,,2,,,,,0,1,,,
משנה - מועד קטן,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\22_MAS_MOED_KATAN\MZ2-MOED-KATAN_L1.txt,,משנה,0,,0,1097,,0,,0,mishna_moed_katan,,2,,,,,1,1,,,
משנה - מועד קטן - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\22_MAS_MOED_KATAN\MZ2-MOED-KATAN_L2.txt,,רע''ב,0,,0,1098,,0,,0,mishna_moed_katan,,2,,,,,1,1,,,
משנה - מועד קטן - עיקר תוי''ט,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\22_MAS_MOED_KATAN\MZ2-MOED-KATAN_L3.txt,,עיקר תוי''ט,0,,0,1099,,0,,0,mishna_moed_katan,,2,,,,,1,1,,,
"משנה - מועד_קטן - רמב""ם",ויקיטקסט,Books\020_MISHNA\101_SEDER_MOED\22_MAS_MOED_KATAN\MZ2-MOED-KATAN_L5.txt,,רמב''ם,0,,0,5026,,0,,1,,,0,,,,,1,1,,,
משנה מסכת מועד קטן,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\101_SEDER_MOED\22_MAS_MOED_KATAN\ZDebugMix.txt,,תצוגה משולבת,3,,0,1102,,0,,0,mishna_moed_katan,,2,,,,,0,1,,,
משנה - חגיגה,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\23_MAS_HAGIGA\MZ2-HAGIGA_L1.txt,,משנה,0,,0,1067,,0,,0,mishna_hagiga,,2,,,,,1,1,,,
משנה - חגיגה - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\23_MAS_HAGIGA\MZ2-HAGIGA_L2.txt,,רע''ב,0,,0,1068,,0,,0,mishna_hagiga,,2,,,,,1,1,,,
משנה - חגיגה - עיקר תוי''ט,ר' פנחס ראובן שליט''א,Books\020_MISHNA\101_SEDER_MOED\23_MAS_HAGIGA\MZ2-HAGIGA_L3.txt,,עיקר תוי''ט,0,,0,1069,,0,,0,mishna_hagiga,,2,,,,,1,1,,,
"משנה - חגיגה - רמב""ם",ויקיטקסט,Books\020_MISHNA\101_SEDER_MOED\23_MAS_HAGIGA\MZ2-HAGIGA_L5.txt,,רמב''ם,0,,0,5027,,0,,1,,,0,,,,,1,1,,,
משנה מסכת חגיגה,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\101_SEDER_MOED\23_MAS_HAGIGA\ZDebugMix.txt,,תצוגה משולבת,3,,0,1090,,0,,0,mishna_hagiga,,2,,,,,0,1,,,
משנה - יבמות,ר' פנחס ראובן שליט''א,Books\020_MISHNA\102_SEDER_NASHIM\24_MAS_YEVAMOT\MN_YEVAMOT_L1.txt,,משנה,0,,0,1165,,0,,0,mishna_yevamot,,2,,,,,1,1,,,
משנה - יבמות - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\102_SEDER_NASHIM\24_MAS_YEVAMOT\MN_YEVAMOT_L2.txt,,רע''ב,0,,0,1166,,0,,0,mishna_yevamot,,2,,,,,1,1,,,
משנה - יבמות - עיקר תוי''ט,ר' פנחס ראובן שליט''א,Books\020_MISHNA\102_SEDER_NASHIM\24_MAS_YEVAMOT\MN_YEVAMOT_L3.txt,,עיקר תוי''ט,0,,0,1167,,0,,0,mishna_yevamot,,2,,,,,1,1,,,
"משנה - יבמות - רמב""ם",ויקיטקסט,Books\020_MISHNA\102_SEDER_NASHIM\24_MAS_YEVAMOT\MN_YEVAMOT_L5.txt,,רמב''ם,0,,0,5028,,0,,1,,,0,,,,,1,1,,,
משנה מסכת יבמות,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\102_SEDER_NASHIM\24_MAS_YEVAMOT\ZDebugMix.txt,,תצוגה משולבת,3,,0,1301,,0,,0,mishna_yevamot,,2,,,,,0,1,,,
משנה - כתובות,ר' פנחס ראובן שליט''א,Books\020_MISHNA\102_SEDER_NASHIM\25_MAS_KTUBOT\MN_KTUBOT_L1.txt,,משנה,0,,0,1141,,0,,0,mishna_ktubot,,2,,,,,1,1,,,
משנה - כתובות - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\102_SEDER_NASHIM\25_MAS_KTUBOT\MN_KTUBOT_L2.txt,,רע''ב,0,,0,1142,,0,,0,mishna_ktubot,,2,,,,,1,1,,,
משנה - כתובות - עיקר תוי''ט,ר' פנחס ראובן שליט''א,Books\020_MISHNA\102_SEDER_NASHIM\25_MAS_KTUBOT\MN_KTUBOT_L3.txt,,עיקר תוי''ט,0,,0,1143,,0,,0,mishna_ktubot,,2,,,,,1,1,,,
"משנה - כתובות - רמב""ם",ויקיטקסט,Books\020_MISHNA\102_SEDER_NASHIM\25_MAS_KTUBOT\MN_KTUBOT_L5.txt,,רמב''ם,0,,0,5029,,0,,1,,,0,,,,,1,1,,,
משנה מסכת כתובות,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\102_SEDER_NASHIM\25_MAS_KTUBOT\ZDebugMix.txt,,תצוגה משולבת,3,,0,1302,,0,,0,mishna_ktubot,,2,,,,,0,1,,,
משנה - נדרים,ר' פנחס ראובן שליט''א,Books\020_MISHNA\102_SEDER_NASHIM\26_MAS_NEDARIM\MN_NEDARIM_L1.txt,,משנה,0,,0,1168,,0,,0,mishna_nedarim,,2,,,,,1,1,,,
משנה - נדרים - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\102_SEDER_NASHIM\26_MAS_NEDARIM\MN_NEDARIM_L2.txt,,רע''ב,0,,0,1169,,0,,0,mishna_nedarim,,2,,,,,1,1,,,
משנה - נדרים - עיקר תוי''ט,ר' פנחס ראובן שליט''א,Books\020_MISHNA\102_SEDER_NASHIM\26_MAS_NEDARIM\MN_NEDARIM_L3.txt,,עיקר תוי''ט,0,,0,1170,,0,,0,mishna_nedarim,,2,,,,,1,1,,,
"משנה - נדרים - רמב""ם",ויקיטקסט,Books\020_MISHNA\102_SEDER_NASHIM\26_MAS_NEDARIM\MN_NEDARIM_L5.txt,,רמב''ם,0,,0,5030,,1,,1,,,0,,,,,1,1,,,
משנה מסכת נדרים,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\102_SEDER_NASHIM\26_MAS_NEDARIM\ZDebugMix.txt,,תצוגה משולבת,3,,0,1303,,0,,0,mishna_nedarim,,2,,,,,0,1,,,
משנה - נזיר,ר' פנחס ראובן שליט''א,Books\020_MISHNA\102_SEDER_NASHIM\27_MAS_NAZIR\MN_NAZIR_L1.txt,,משנה,0,,0,1158,,0,,0,mishna_nazir,,2,,,,,1,1,,,
משנה - נזיר - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\102_SEDER_NASHIM\27_MAS_NAZIR\MN_NAZIR_L2.txt,,רע''ב,0,,0,1159,,0,,0,mishna_nazir,,2,,,,,1,1,,,
משנה - נזיר - עיקר תוי''ט,ר' פנחס ראובן שליט''א,Books\020_MISHNA\102_SEDER_NASHIM\27_MAS_NAZIR\MN_NAZIR_L3.txt,,עיקר תוי''ט,0,,0,1160,,0,,0,mishna_nazir,,2,,,,,1,1,,,
"משנה - נזיר - רמב""ם",ויקיטקסט,Books\020_MISHNA\102_SEDER_NASHIM\27_MAS_NAZIR\MN_NAZIR_L5.txt,,רמב''ם,0,,0,5031,,0,,1,,,0,,,,,1,1,,,
משנה מסכת נזיר,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\102_SEDER_NASHIM\27_MAS_NAZIR\ZDebugMix.txt,,תצוגה משולבת,3,,0,1161,,0,,0,mishna_nazir,,2,,,,,0,1,,,
משנה - סוטה,ר' פנחס ראובן שליט''א,Books\020_MISHNA\102_SEDER_NASHIM\28_MAS_SOTA\MN_SOTA_L1.txt,,משנה,0,,0,1162,,0,,0,mishna_sota,,2,,,,,1,1,,,
משנה - סוטה - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\102_SEDER_NASHIM\28_MAS_SOTA\MN_SOTA_L2.txt,,רע''ב,0,,0,1163,,0,,0,mishna_sota,,2,,,,,1,1,,,
משנה - סוטה - עיקר תוי''ט,ר' פנחס ראובן שליט''א,Books\020_MISHNA\102_SEDER_NASHIM\28_MAS_SOTA\MN_SOTA_L3.txt,,עיקר תוי''ט,0,,0,1164,,0,,0,mishna_sota,,2,,,,,1,1,,,
"משנה - סוטה - רמב""ם",ויקיטקסט,Books\020_MISHNA\102_SEDER_NASHIM\28_MAS_SOTA\MN_SOTA_L5.txt,,רמב''ם,0,,0,5032,,0,,1,,,0,,,,,1,1,,,
משנה מסכת סוטה,ר' פנחס ראובן שליט''א ולויקיטקסט על פ' הרמב''ם,Books\020_MISHNA\102_SEDER_NASHIM\28_MAS_SOTA\ZDebugMix.txt,,תצוגה משולבת,3,,0,1304,,0,,0,mishna_sota,,2,,,,,0,1,,,
משנה - גיטין,ר' פנחס ראובן שליט''א,Books\020_MISHNA\102_SEDER_NASHIM\29_MAS_GITIN\MN_GITIN_L1.txt,,משנה,0,,0,1125,,0,,0,mishna_gitin,,2,,,,,1,1,,,
משנה - גיטין - רע''ב,ר' פנחס ראובן שליט''א,Books\020_MISHNA\102_SEDER_NASHIM\29_MAS_GITIN\MN_GITIN_L2.txt,,רע''ב,0,,0,1126,,0,,0,mishna_gitin,,2,,,,,1,1,,,
