original path,target path,ForcedBookName,SearchInTitles,LastLevelIndex,CosmeticsType,PasukIndMode,HiddenFromIndex,FilesGotFrom,PutNewLinesAsIs,DisplayName,UniqueId,MixedSources,WeaveLevel,SpecialTitle,MixedDisplay,TextSource,GroupId,BranchName,Comments,RavMechaber,ChainFolderName
005_mprsi_mkra/03_rsi/2_nbiaim/09_eNA_SHMUEL_B_L1.obk,מפרשי מקרא/רשי/נביאים/שמואל ב - רשי.txt,,1,2,,0,0,,1,שמואל ב - רשי,1387,,,,0,,b9,,,,1
005_mprsi_mkra/03_rsi/2_nbiaim/25_eNA_ZECHARYA_L1.obk,מפרשי מקרא/רשי/נביאים/זכריה - רשי.txt,,1,2,,0,0,,1,זכריה - רשי,1403,,,,0,,b25,,,,1
005_mprsi_mkra/03_rsi/2_nbiaim/18_eNA_OVADYA_L1.obk,מפרשי מקרא/רשי/נביאים/עובדיה - רשי.txt,,1,2,,0,0,,1,עובדיה - רשי,1396,,,,0,,b18,,,,1
005_mprsi_mkra/03_rsi/2_nbiaim/23_eNA_ZFANYA_L1.obk,מפרשי מקרא/רשי/נביאים/צפניה - רשי.txt,,1,2,,0,0,,1,צפניה - רשי,1401,,,,0,,b23,,,,1
005_mprsi_mkra/03_rsi/2_nbiaim/11_eNA_MELACHIM_B_L1.obk,מפרשי מקרא/רשי/נביאים/מלכים ב - רשי.txt,,1,2,,0,0,,1,מלכים ב - רשי,1389,,,,0,,b11,,,,1
005_mprsi_mkra/03_rsi/2_nbiaim/24_eNA_HAGAY_L1.obk,מפרשי מקרא/רשי/נביאים/חגי - רשי.txt,,1,2,,0,0,,1,חגי - רשי,1402,,,,0,,b24,,,,1
005_mprsi_mkra/03_rsi/2_nbiaim/13_eNA_YERMIYA_L1.obk,מפרשי מקרא/רשי/נביאים/ירמיה - רשי.txt,,1,2,,0,0,,1,ירמיה - רשי,1390,,,,0,,b13,,,,1
005_mprsi_mkra/03_rsi/2_nbiaim/07_eNA_SHOFTIM_L1.obk,מפרשי מקרא/רשי/נביאים/שופטים - רש''י.txt,,1,2,,0,0,,1,"שופטים - רש""י",1385,,,,0,,b7,,,,1
005_mprsi_mkra/03_rsi/2_nbiaim/21_eNA_NAHUM_L1.obk,מפרשי מקרא/רשי/נביאים/נחום - רשי.txt,,1,2,,0,0,,1,נחום - רשי,1399,,,,0,,b21,,,,1
005_mprsi_mkra/03_rsi/1_torh/01_c_RASHI_BERESHIT_L1.obk,מפרשי מקרא/רשי/תורה/בראשית - רש''י.txt,בראשית,0,2,,,,,0,בראשית - רש''י,1418,,,,,ר' פנחס ראובן שליט''א,b1,,,,
005_mprsi_mkra/03_rsi/1_torh/02_c_RASHI_SHEMOT_L1.obk,מפרשי מקרא/רשי/תורה/שמות - רש''י.txt,שמות,0,2,,,,,0,שמות - רש''י,1419,,,,,ר' פנחס ראובן שליט''א,b2,,,,
005_mprsi_mkra/03_rsi/1_torh/05_c_RASHI_DVARIM_L1.obk,מפרשי מקרא/רשי/תורה/דברים - רש''י.txt,דברים,0,2,,,,,0,דברים - רש''י,1422,,,,,ר' פנחס ראובן שליט''א,b5,,,,
005_mprsi_mkra/03_rsi/1_torh/03_c_RASHI_VAYIKRA_L1.obk,מפרשי מקרא/רשי/תורה/ויקרא - רש''י.txt,ויקרא,0,2,,,,,0,ויקרא - רש''י,1421,,,,,ר' פנחס ראובן שליט''א,b3,,,,
005_mprsi_mkra/03_rsi/1_torh/04_c_RASHI_BAMIDBAR_L1.obk,מפרשי מקרא/רשי/תורה/במדבר - רש''י.txt,במדבר,0,2,,,,,0,במדבר - רש''י,1420,,,,,ר' פנחס ראובן שליט''א,b4,,,,
005_mprsi_mkra/03_rsi/3_ctobim/34_eNA_ESTER_L1.obk,מפרשי מקרא/רשי/כתובים/אסתר - רשי.txt,,1,2,,0,0,,1,אסתר - רשי,1412,,,,0,,b34,,,,1
005_mprsi_mkra/03_rsi/3_ctobim/28_eNA_MISHLEI_L1.obk,מפרשי מקרא/רשי/כתובים/משלי - רשי.txt,,1,2,,0,0,,1,משלי - רשי,1408,,,,0,,b28,,,,1
005_mprsi_mkra/03_rsi/3_ctobim/37_eNA_NECHEMYA_L1.obk,מפרשי מקרא/רשי/כתובים/נחמיה - רשי.txt,,1,2,,0,0,,1,נחמיה - רשי,1415,,,,0,,b37,,,,1
005_mprsi_mkra/03_rsi/3_ctobim/31_eNA_RUTH_L1.obk,מפרשי מקרא/רשי/כתובים/רות - רשי.txt,,1,2,,0,0,,1,רות - רשי,1410,,,,0,,b31,,,,1
005_mprsi_mkra/03_rsi/3_ctobim/35_eNA_DANIEL_L1.obk,מפרשי מקרא/רשי/כתובים/דניאל - רשי.txt,,1,2,,0,0,,1,דניאל - רשי,1413,,,,0,,b35,,,,1
005_mprsi_mkra/03_rsi/3_ctobim/38_eNA_DIVRE_A_L1.obk,מפרשי מקרא/רשי/כתובים/דברי הימים א - רשי.txt,,1,2,,0,0,,1,דברי הימים א - רשי,1416,,,,0,,b38,,,,1
005_mprsi_mkra/03_rsi/3_ctobim/36_eNA_EZRA_L1.obk,מפרשי מקרא/רשי/כתובים/עזרא - רשי.txt,,1,2,,0,0,,1,עזרא - רשי,1414,,,,0,,b36,,,,1
005_mprsi_mkra/03_rsi/3_ctobim/29_eNA_IYOV_L1.obk,מפרשי מקרא/רשי/כתובים/איוב - רשי.txt,,1,2,,0,0,,1,איוב - רשי,1409,,,,0,,b29,,,,1
005_mprsi_mkra/03_rsi/3_ctobim/39_eNA_DIVRE_B_L1.obk,מפרשי מקרא/רשי/כתובים/דברי הימים ב - רשי.txt,,1,2,,0,0,,1,דברי הימים ב - רשי,1417,,,,0,,b39,,,,1
005_mprsi_mkra/03_rsi/3_ctobim/33_eNA_KOHELET_L1.obk,מפרשי מקרא/רשי/כתובים/קהלת - רשי.txt,,1,2,,0,0,,1,קהלת - רשי,1406,,,,0,,b33,,,,1
005_mprsi_mkra/03_rsi/3_ctobim/32_eNA_EICHA_L1.obk,מפרשי מקרא/רשי/כתובים/איכה - רשי.txt,,1,2,,0,0,,1,איכה - רשי,1411,,,,0,,b32,,,,1
005_mprsi_mkra/03_rsi/3_ctobim/27_eNA_TEHILIM_L1.obk,מפרשי מקרא/רשי/כתובים/תהילים - רשי.txt,,1,2,,0,0,,1,תהילים - רשי,1407,,,,0,,b27,,,,1
005_mprsi_mkra/03_rsi/3_ctobim/30_eNA_SHIR_HASHIRIM_L1.obk,מפרשי מקרא/רשי/כתובים/שיר השירים - רשי.txt,,1,2,,0,0,,1,שיר השירים - רשי,1405,,,,0,,b30,,,,1
005_mprsi_mkra/11_mzodt_zion/03_ctobim/27_gNA_TEHILIM_L1.obk,מפרשי מקרא/מצודת ציון/כתובים/תהילים - מצודת ציון.txt,,1,2,,0,0,,1,תהילים - מצודת ציון,1494,,,,0,,b27,,,,1
005_mprsi_mkra/11_mzodt_zion/03_ctobim/28_gNA_MISHLEI_L1.obk,מפרשי מקרא/מצודת ציון/כתובים/משלי - מצודת ציון.txt,,1,2,,0,0,,1,משלי - מצודת ציון,1497,,,,0,,b28,,,,1
005_mprsi_mkra/11_mzodt_zion/03_ctobim/29_gNA_IYOV_L1.obk,מפרשי מקרא/מצודת ציון/כתובים/איוב - מצודת ציון.txt,,1,2,,0,0,,1,איוב - מצודת ציון,1495,,,,0,,,,,,1
005_mprsi_mkra/11_mzodt_zion/03_ctobim/36_gNA_EZRA_L1.obk,מפרשי מקרא/מצודת ציון/כתובים/עזרא - מצודת ציון.txt,,1,0,0,0,0,,1,עזרא - מצודת ציון,1501,,,,0,,b36,,,,1
005_mprsi_mkra/11_mzodt_zion/03_ctobim/35_gNA_DANIEL_L1.obk,מפרשי מקרא/מצודת ציון/כתובים/דניאל - מצודת ציון.txt,,1,2,,0,0,,1,דניאל - מצודת ציון,1496,,,,0,,b35,,,,1
005_mprsi_mkra/11_mzodt_zion/03_ctobim/39_gNA_DIVRE_B_L1.obk,מפרשי מקרא/מצודת ציון/כתובים/דברי הימים ב - מצודת ציון.txt,,1,2,,0,0,,1,דברי הימים ב - מצודת ציון,1513,,,,0,,b39,,,,1
005_mprsi_mkra/11_mzodt_zion/03_ctobim/33_gNA_KOHELET_L1.obk,מפרשי מקרא/מצודת ציון/כתובים/קהלת - מצודת ציון.txt,,1,2,,0,0,,1,קהלת - מצודת ציון,1499,,,,0,,b33,,,,1
005_mprsi_mkra/11_mzodt_zion/03_ctobim/37_gNA_NECHEMYA_L1.obk,מפרשי מקרא/מצודת ציון/כתובים/נחמיה - מצודת ציון.txt,,1,2,,0,0,,1,נחמיה - מצודת ציון,1500,,,,0,,b37,,,,1
005_mprsi_mkra/11_mzodt_zion/03_ctobim/38_gNA_DIVRE_A_L1.obk,מפרשי מקרא/מצודת ציון/כתובים/דברי הימים א - מצודת ציון.txt,,1,2,,0,0,,1,דברי הימים א - מצודת ציון,1502,,,,0,,b38,,,,1
005_mprsi_mkra/11_mzodt_zion/03_ctobim/30_gNA_SHIR_HASHIRIM_L1.obk,מפרשי מקרא/מצודת ציון/כתובים/שיר השירים - מצודת ציון.txt,,1,2,,0,0,,1,שיר השירים - מצודת ציון,1498,,,,0,,b30,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/15_gNA_HOSEA_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/הושע - מצודת ציון.txt,,1,2,,0,0,,1,הושע - מצודת ציון,1503,,,,0,,b15,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/17_gNA_AMOS_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/עמוס - מצודת ציון.txt,,1,2,,0,0,,1,עמוס - מצודת ציון,1505,,,,0,,b17,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/25_gNA_ZECHARYA_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/זכריה - מצודת ציון.txt,,1,2,,0,0,,1,זכריה - מצודת ציון,1511,,,,0,,b25,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/10_gNA_MELACHIM_A_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/מלכים א - מצודת ציון.txt,,1,2,,0,0,,1,מלכים א - מצודת ציון,1521,,,,0,,b10,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/08_gNA_SHMUEL_A_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/שמואל א - מצודת ציון.txt,,1,2,,0,0,,1,שמואל א - מצודת ציון,1524,,,,0,,b8,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/23_gNA_ZFANYA_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/צפניה - מצודת ציון.txt,,1,2,,0,0,,1,צפניה - מצודת ציון,1509,,,,0,,b23,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/20_gNA_MICHA_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/מיכה - מצודת ציון.txt,,1,2,,0,0,,1,מיכה - מצודת ציון,1507,,,,0,,b20,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/21_gNA_NAHUM_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/נחום - מצודת ציון.txt,,1,0,0,0,0,,1,נחום - מצודת ציון,1515,,,,0,,,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/16_gNA_YOEL_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/יואל - מצודת ציון.txt,,1,2,,0,0,,1,יואל - מצודת ציון,1504,,,,0,,b16,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/22_gNA_HAVAKUK_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/חבקוק - מצודת ציון.txt,,1,2,,0,0,,1,חבקוק - מצודת ציון,1508,,,,0,,b22,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/19_gNA_YONA_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/יונה - מצודת ציון.txt,,1,2,,0,0,,1,יונה - מצודת ציון,1506,,,,0,,b19,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/09_gNA_SHMUEL_B_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/שמואל ב - מצודת ציון.txt,,1,2,,0,0,,1,שמואל ב - מצודת ציון,1525,,,,0,,b9,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/24_gNA_HAGAY_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/חגי - מצודת ציון.txt,,1,2,,0,0,,1,חגי - מצודת ציון,1510,,,,0,,b24,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/07_gNA_SHOFTIM_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/שופטים - מצודת ציון.txt,,1,2,,0,0,,1,שופטים - מצודת ציון,1523,,,,0,,b7,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/14_gNA_YEHEZKEL_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/יחזקאל - מצודת ציון.txt,,1,2,,0,0,,1,יחזקאל - מצודת ציון,1519,,,,0,,b14,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/11_gNA_MELACHIM_B_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/מלכים ב - מצודת ציון.txt,,1,2,,0,0,,1,מלכים ב - מצודת ציון,1526,,,,0,,b11,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/18_gNA_OVADYA_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/עובדיה - מצודת ציון.txt,,1,0,0,0,0,,1,עובדיה - מצודת ציון,1514,,,,0,,,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/06_gNA_YEHOSUA_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/יהושע - מצודת ציון.txt,,1,2,,0,0,,1,יהושע - מצודת ציון,1520,,,,0,,b6,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/26_gNA_MALACHI_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/מלאכי - מצודת ציון.txt,,1,2,,0,0,,1,מלאכי - מצודת ציון,1512,,,,0,,b26,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/13_gNA_YERMIYA_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/ירמיה - מצודת ציון.txt,,1,2,,0,0,,1,ירמיה - מצודת ציון,1517,,,,0,,b13,,,,1
005_mprsi_mkra/11_mzodt_zion/02_nbiaim/12_gNA_YISHAYA_L1.obk,מפרשי מקרא/מצודת ציון/נביאים/ישעיה - מצודת ציון.txt,,1,2,,0,0,,1,ישעיה - מצודת ציון,1522,,,,0,,b12,,,,1
005_mprsi_mkra/04_rmbn/02_d_ramban_shemot.obk,מפרשי מקרא/רמבן/שמות - רמב''ן.txt,,0,2,,,,,,שמות - רמב''ן,1584,,,,,ר' פנחס ראובן שליט''א,b2,,,,
005_mprsi_mkra/04_rmbn/04_d_ramban_bamidbar.obk,מפרשי מקרא/רמבן/במדבר - רמב''ן.txt,,0,2,,,,,,במדבר - רמב''ן,1586,,,,,ויקיטקסט,b4,,,,
005_mprsi_mkra/04_rmbn/05_d_ramban_dvarim.obk,מפרשי מקרא/רמבן/דברים - רמב''ן.txt,,0,2,,,,,,דברים - רמב''ן,1587,,,,,ויקיטקסט,b5,,,,
005_mprsi_mkra/04_rmbn/03_d_ramban_vayikra.obk,מפרשי מקרא/רמבן/ויקרא - רמב''ן.txt,,0,2,,,,,,ויקרא - רמב''ן,1585,,,,,ויקיטקסט,b3,,,,
005_mprsi_mkra/04_rmbn/01_d_ramban_bereshit.obk,מפרשי מקרא/רמבן/בראשית - רמב''ן.txt,,0,2,,,,,,בראשית - רמב''ן,1583,,,,,ר' פנחס ראובן שליט''א,b2,,,,
005_mprsi_mkra/06_sporno/02_j_sforno.obk,מפרשי מקרא/ספורנו/שמות - ספורנו.txt,,,2,,,,,,שמות - ספורנו,1647,,,,,ר' פנחס ראובן שליט''א,b2,,,,
005_mprsi_mkra/06_sporno/03_j_sforno.obk,מפרשי מקרא/ספורנו/ויקרא - ספורנו.txt,,,2,,,,,,ויקרא - ספורנו,1648,,,,,ר' פנחס ראובן שליט''א,b3,,,,
005_mprsi_mkra/06_sporno/05_j_sforno.obk,מפרשי מקרא/ספורנו/דברים - ספורנו.txt,,,2,,,,,,דברים - ספורנו,1650,,,,,ר' פנחס ראובן שליט''א,b5,,,,
005_mprsi_mkra/06_sporno/01_j_sforno.obk,מפרשי מקרא/ספורנו/בראשית - ספורנו.txt,,,2,,,,,,בראשית - ספורנו,1646,,,,,ר' פנחס ראובן שליט''א,b1,,,,
005_mprsi_mkra/06_sporno/04_j_sforno.obk,מפרשי מקרא/ספורנו/במדבר - ספורנו.txt,,,2,,,,,,במדבר - ספורנו,1649,,,,,ר' פנחס ראובן שליט''א,b4,,,,
005_mprsi_mkra/12_rlbg/03_ctobim/39_gNA_DIVRE_B_L1_2.obk,מפרשי מקרא/רלבג/כתובים/דברי הימים ב - רלב''ג.txt,,,2,,,,,,דברי הימים ב - רלב''ג,1541,,,,,ר' פנחס ראובן שליט''א,b39,,,,
005_mprsi_mkra/12_rlbg/03_ctobim/28_gNA_MISHLEI_L1_2.obk,מפרשי מקרא/רלבג/כתובים/משלי - רלב''ג.txt,,,2,,,,,,משלי - רלב''ג,1536,,,,,ר' פנחס ראובן שליט''א,b28,,,,
005_mprsi_mkra/12_rlbg/03_ctobim/38_gNA_DIVRE_A_L1_2.obk,מפרשי מקרא/רלבג/כתובים/דברי הימים א - רלב''ג.txt,,,2,,,,,,דברי הימים א - רלב''ג,1540,,,,,ר' פנחס ראובן שליט''א,b38,,,,
005_mprsi_mkra/12_rlbg/03_ctobim/37_gNA_NECHEMYA_L1_2.obk,מפרשי מקרא/רלבג/כתובים/נחמיה - רלב''ג.txt,,,2,,,,,,נחמיה - רלב''ג,1539,,,,,ר' פנחס ראובן שליט''א,b37,,,,
005_mprsi_mkra/12_rlbg/03_ctobim/36_gNA_EZRA_L1_2.obk,מפרשי מקרא/רלבג/כתובים/עזרא - רלב''ג.txt,,,2,,,,,,עזרא - רלב''ג,1538,,,,,ר' פנחס ראובן שליט''א,b36,,,,
005_mprsi_mkra/12_rlbg/03_ctobim/29_gNA_IYOV_L1_2.obk,מפרשי מקרא/רלבג/כתובים/איוב - רלב''ג.txt,,,2,,,,,,איוב - רלב''ג,1537,,,,,ר' פנחס ראובן שליט''א,,,,,
005_mprsi_mkra/12_rlbg/02_nbiaim/10_gNA_MELACHIM_A_L1_2.obk,מפרשי מקרא/רלבג/נביאים/מלכים א - רלב''ג.txt,,,2,,,,,,מלכים א - רלב''ג,1534,,,,,ר' פנחס ראובן שליט''א,b10,,,,
005_mprsi_mkra/12_rlbg/02_nbiaim/08_gNA_SHMUEL_A_L1_2.obk,מפרשי מקרא/רלבג/נביאים/שמואל א - רלב''ג.txt,,,2,,,,,,שמואל א - רלב''ג,1532,,,,,ר' פנחס ראובן שליט''א,b8,,,,
005_mprsi_mkra/12_rlbg/02_nbiaim/06_gNA_YEHOSUA_L1_2.obk,מפרשי מקרא/רלבג/נביאים/יהושע - רלב''ג.txt,,,2,,,,,,יהושע - רלב''ג,1530,,,,,ר' פנחס ראובן שליט''א,b6,,,,
005_mprsi_mkra/12_rlbg/02_nbiaim/11_gNA_MELACHIM_B_L1_2.obk,מפרשי מקרא/רלבג/נביאים/מלכים ב - רלב''ג.txt,,,2,,,,,,מלכים ב - רלב''ג,1535,,,,,ר' פנחס ראובן שליט''א,b11,,,,
005_mprsi_mkra/12_rlbg/02_nbiaim/09_gNA_SHMUEL_B_L1_2.obk,מפרשי מקרא/רלבג/נביאים/שמואל ב - רלב''ג.txt,,,2,,,,,,שמואל ב - רלב''ג,1533,,,,,ר' פנחס ראובן שליט''א,b9,,,,
005_mprsi_mkra/12_rlbg/02_nbiaim/07_gNA_SHOFTIM_L1_2.obk,מפרשי מקרא/רלבג/נביאים/שופטים - רלב''ג.txt,,,2,,,,,,שופטים - רלב''ג,1531,,,,,ר' פנחס ראובן שליט''א,b7,,,,
005_mprsi_mkra/01_trgom/03_i_onqelus.obk,מפרשי מקרא/תרגום/ויקרא - תרגום אונקלוס.txt,,,2,,,,,,ויקרא - תרגום אונקלוס,1625,,,,,ר' פנחס ראובן שליט''א,b3,,,,
005_mprsi_mkra/01_trgom/04_i_onqelus.obk,מפרשי מקרא/תרגום/במדבר - תרגום אונקלוס.txt,,,2,,,,,,במדבר - תרגום אונקלוס,1626,,,,,ר' פנחס ראובן שליט''א,b4,,,,
005_mprsi_mkra/01_trgom/02_i_onqelus.obk,מפרשי מקרא/תרגום/שמות - תרגום אונקלוס.txt,,,2,,,,,,שמות - תרגום אונקלוס,1624,,,,,ר' פנחס ראובן שליט''א,b2,,,,
005_mprsi_mkra/01_trgom/05_i_onqelus.obk,מפרשי מקרא/תרגום/דברים - תרגום אונקלוס.txt,,,2,,,,,,דברים - תרגום אונקלוס,1627,,,,,ר' פנחס ראובן שליט''א,b5,,,,
005_mprsi_mkra/01_trgom/01_i_onqelus.obk,מפרשי מקרא/תרגום/בראשית - תרגום אונקלוס.txt,,,2,,,,,,בראשית - תרגום אונקלוס,1623,,,,,ר' פנחס ראובן שליט''א,b1,,,,
005_mprsi_mkra/07_bul_htorim/05_h_BaalHaturim.obk,מפרשי מקרא/בעל הטורים/דברים - בעל הטורים.txt,,,2,,,,,,דברים - בעל הטורים,1622,,,,,ר' פנחס ראובן שליט''א,b5,,,,
005_mprsi_mkra/07_bul_htorim/04_h_BaalHaturim.obk,מפרשי מקרא/בעל הטורים/במדבר - בעל הטורים.txt,,,2,,,,,,במדבר - בעל הטורים,1621,,,,,ר' פנחס ראובן שליט''א,b4,,,,
005_mprsi_mkra/07_bul_htorim/01_h_BaalHaturim.obk,מפרשי מקרא/בעל הטורים/בראשית - בעל הטורים.txt,,,2,,,,,,בראשית - בעל הטורים,1618,,,,,ר' פנחס ראובן שליט''א,b1,,,,
005_mprsi_mkra/07_bul_htorim/02_h_BaalHaturim.obk,מפרשי מקרא/בעל הטורים/שמות - בעל הטורים.txt,,,2,,,,,,שמות - בעל הטורים,1619,,,,,ר' פנחס ראובן שליט''א,b2,,,,
005_mprsi_mkra/07_bul_htorim/03_h_BaalHaturim.obk,מפרשי מקרא/בעל הטורים/ויקרא - בעל הטורים.txt,,,,,,,,,ויקרא - בעל הטורים,1620,,,,,,b3,,,,
005_mprsi_mkra/02_trgom_iontn/e01_Genesis.obk,מפרשי מקרא/תרגום יונתן/בראשית - תרגום יונתן.txt,,0,2,,,,,,בראשית - תרגום יונתן,1588,,,,,ויקיטקסט,b1,,,,
005_mprsi_mkra/02_trgom_iontn/e05_Deuteronomy.obk,מפרשי מקרא/תרגום יונתן/דברים - תרגום יונתן.txt,,0,2,,,,,,דברים - תרגום יונתן,1592,,,,,ויקיטקסט,b5,,,,
005_mprsi_mkra/02_trgom_iontn/e03_Leviticus.obk,מפרשי מקרא/תרגום יונתן/ויקרא - תרגום יונתן.txt,,0,2,,,,,,ויקרא - תרגום יונתן,1590,,,,,ויקיטקסט,b3,,,,
005_mprsi_mkra/02_trgom_iontn/e02_Exodus.obk,מפרשי מקרא/תרגום יונתן/שמות - תרגום יונתן.txt,,0,2,,,,,,שמות - תרגום יונתן,1589,,,,,ויקיטקסט,b2,,,,
005_mprsi_mkra/02_trgom_iontn/e04_Numbers.obk,מפרשי מקרא/תרגום יונתן/במדבר - תרגום יונתן.txt,,0,2,,,,,,במדבר - תרגום יונתן,1591,,,,,ויקיטקסט,b4,,,,
005_mprsi_mkra/08_aor_hhiim/04_f_OrHachaim.obk,מפרשי מקרא/אור החיים/במדבר אור החיים.txt,,,2,,,,,,במדבר אור החיים,1611,,,,,ר' פנחס ראובן שליט''א,b4,,,,
005_mprsi_mkra/08_aor_hhiim/05_f_OrHachaim.obk,מפרשי מקרא/אור החיים/דברים אור החיים.txt,,,2,,,,,,דברים אור החיים,1612,,,,,ר' פנחס ראובן שליט''א,b5,,,,
005_mprsi_mkra/08_aor_hhiim/03_f_OrHachaim.obk,מפרשי מקרא/אור החיים/ויקרא אור החיים.txt,,,2,,,,,,ויקרא אור החיים,1610,,,,,ר' פנחס ראובן שליט''א,b3,,,,
005_mprsi_mkra/08_aor_hhiim/02_f_OrHachaim.obk,מפרשי מקרא/אור החיים/שמות - אור החיים.txt,,,2,,,,,,שמות - אור החיים,1609,,,,,ר' פנחס ראובן שליט''א,b2,,,,
005_mprsi_mkra/08_aor_hhiim/01_f_OrHachaim.obk,מפרשי מקרא/אור החיים/בראשית - אור החיים.txt,,,2,,,,,,בראשית - אור החיים,1608,,,,,ר' פנחס ראובן שליט''א,b1,,,,
005_mprsi_mkra/15_malbim/2_nbiaim/gNA_YEHEZKEL_L1_MALBIM.obk,מפרשי מקרא/מלבי''ם/נביאים/יחזקאל - מלבי''ם - ב. הענין.txt,יחזקאל,,2,,,,,,יחזקאל - מלבי''ם - ב. הענין,1892,,,,,ר' פנחס ראובן שליט''א,b14,,,,
005_mprsi_mkra/15_malbim/2_nbiaim/gNA_YEHEZKEL_L2_MALBIM.obk,מפרשי מקרא/מלבי''ם/נביאים/יחזקאל - מלבי''ם - ב. הענין_2.txt,יחזקאל,,2,,,,,,יחזקאל - מלבי''ם - ב. הענין,1893,,,,,ר' פנחס ראובן שליט''א,b14,,,,
005_mprsi_mkra/15_malbim/2_nbiaim/gNA_YERMIYA_L1_MALBIM.obk,מפרשי מקרא/מלבי''ם/נביאים/ישעיה - מלבי''ם - ב. הענין.txt,ישעיה,,2,,,,,,ישעיה - מלבי''ם - ב. הענין,1890,,,,,ר' פנחס ראובן שליט''א,b13,,,,
005_mprsi_mkra/15_malbim/2_nbiaim/gNA_MELACHIM_B_L1_MALBIM.obk,מפרשי מקרא/מלבי''ם/נביאים/מלכים ב - מלבי''ם.txt,מלכים ב,1,2,,,,,,מלכים ב - מלבי''ם,1886,,,,,ר' פנחס ראובן שליט''א,b10,,,,
005_mprsi_mkra/15_malbim/2_nbiaim/gNA_YERMIYA_L2_MALBIM.obk,מפרשי מקרא/מלבי''ם/נביאים/ירמיה - מלבי''ם - ב. המילת.txt,ירמיה,,2,,,,,,ירמיה - מלבי''ם - ב. המילת,1891,,,,,ר' פנחס ראובן שליט''א,b13,,,,
005_mprsi_mkra/15_malbim/2_nbiaim/gNA_MELACHIM_A_L1_MALBIM.obk,מפרשי מקרא/מלבי''ם/נביאים/מלכים א - מלבי''ם.txt,מלכים א,1,2,,,,,,מלכים א - מלבי''ם,1885,,,,,ר' פנחס ראובן שליט''א,b10,,,,
005_mprsi_mkra/15_malbim/2_nbiaim/gNA_YISHAYA_L2_MALBIM.obk,מפרשי מקרא/מלבי''ם/נביאים/ישעיה - מלבי''ם - ב. המילת.txt,ישעיה,,2,,,,,,ישעיה - מלבי''ם - ב. המילת,1888,,,,,ר' פנחס ראובן שליט''א,b12,,,,
005_mprsi_mkra/15_malbim/2_nbiaim/gNA_YISHAYA_L1_MALBIM.obk,מפרשי מקרא/מלבי''ם/נביאים/ישעיה - מלבי''ם - ב. הענין_2.txt,ישעיה,,2,,,,,,ישעיה - מלבי''ם - ב. הענין,1887,,,,,ר' פנחס ראובן שליט''א,b12,,,,
005_mprsi_mkra/15_malbim/3_ctobim/gNA_TEHILIM_L1_MALBIM.obk,מפרשי מקרא/מלבי''ם/כתובים/תהילים - מלבי''ם - ב. הענין.txt,ישעיה,,2,,,,,,ישעיה - מלבי''ם - ב. הענין,1887,,,,,ר' פנחס ראובן שליט''א,b12,,,,
